CodFuncionario,Genero,Idade,Tipo de Trabalho,Unidade,Centro de Custo,Data Admissao,Situação,Tipo Pagamento,Motivo Demissão, Salário ,Data Demissão
18534,Feminino,23,Tempo Parcial,Wellington,Pesquisa,7/10/2014,Ativo,Mensalista,Pedido de Demissão," R$ 5,583.33 ",
31482,Masculino,70,Contrato,Auckland,TI,7/10/2014,Inativo,Mensalista,Sem Justa Causa," R$ 7,250.00 ",12/23/2014
10842,Feminino,37,Tempo Integral,Dunedin,TI,7/10/2014,Ativo,Mensalista,Pedido de Demissão," R$ 8,833.33 ",
8930,Masculino,20,Tempo Integral,Manukau,Gerente Executivo,7/10/2014,Ativo,Mensalista,Pedido de Demissão," R$ 40,666.67 ",
12142,Masculino,22,Tempo Integral,Auckland,Operacional,7/10/2014,Ativo,Horista,Pedido de Demissão," R$ 6,166.67 ",
7510,Feminino,26,Tempo Integral,Wellington,Manutenção,7/10/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,250.00 ",
8042,Feminino,19,Tempo Integral,Christchurch,Vendas e Marketing,7/10/2014,Inativo,Mensalista,Sem Justa Causa," R$ 5,750.00 ",12/23/2014
14382,Feminino,20,Tempo Integral,Auckland,Vendas e Marketing,7/10/2014,Inativo,Mensalista,Pedido de Demissão," R$ 6,916.67 ",12/23/2014
32372,Feminino,16,Contrato,North Shore,Gerente Executivo,7/10/2014,Ativo,Mensalista,Sem Justa Causa," R$ 34,166.67 ",
7988,Masculino,19,Tempo Integral,Auckland,Jurídico,7/10/2014,Ativo,Mensalista,Pedido de Demissão," R$ 10,250.00 ",
9154,Feminino,48,Tempo Integral,Hamilton,Financeiro,7/10/2014,Ativo,Horista,Pedido de Demissão," R$ 8,833.33 ",
696,Feminino,19,Contrato,Wellington,Gerente Executivo,7/10/2014,Ativo,Horista,Sem Justa Causa," R$ 22,583.33 ",
29300,Feminino,24,Tempo Integral,Christchurch,Manutenção,7/10/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,916.67 ",
16792,Masculino,21,Tempo Integral,Auckland,Pesquisa,7/10/2014,Ativo,Mensalista,Pedido de Demissão," R$ 8,666.67 ",
9966,Masculino,41,Tempo Parcial,Auckland,Gerente Executivo,7/10/2014,Ativo,Mensalista,Sem Justa Causa," R$ 19,333.33 ",
23550,Masculino,19,Tempo Integral,Dunedin,RH,7/10/2014,Ativo,Mensalista,Sem Justa Causa," R$ 4,166.67 ",
10604,Feminino,20,Tempo Parcial,Dunedin,Operacional,7/10/2014,Ativo,Horista,Pedido de Demissão," R$ 3,750.00 ",
28498,Feminino,20,Tempo Integral,Nelson,Manutenção,7/11/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,916.67 ",
28236,Feminino,23,Contrato,Hamilton,Manutenção,7/11/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,416.67 ",
6122,Feminino,40,Tempo Parcial,Auckland,Pesquisa,7/11/2014,Ativo,Horista,Sem Justa Causa," R$ 8,666.67 ",
4448,Masculino,24,Tempo Integral,Auckland,Financeiro,7/11/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,500.00 ",
16414,Masculino,49,Tempo Integral,Christchurch,Jurídico,7/11/2014,Inativo,Horista,Sem Justa Causa," R$ 8,833.33 ",12/23/2014
20598,Masculino,32,Tempo Integral,Wellington,Vendas e Marketing,7/11/2014,Inativo,Horista,Pedido de Demissão," R$ 5,083.33 ",12/23/2014
32490,Feminino,16,Tempo Integral,Auckland,Pesquisa,7/11/2014,Inativo,Horista,Sem Justa Causa," R$ 8,000.00 ",12/23/2014
1878,Masculino,22,Tempo Integral,Hamilton,Jurídico,7/11/2014,Inativo,Horista,Sem Justa Causa," R$ 9,166.67 ",12/23/2014
1302,Feminino,21,Tempo Integral,Auckland,Operacional,7/11/2014,Ativo,Mensalista,Sem Justa Causa," R$ 2,916.67 ",
22222,Feminino,37,Tempo Integral,Christchurch,RH,7/15/2014,Ativo,Horista,Sem Justa Causa," R$ 5,166.67 ",
26040,Masculino,19,Tempo Integral,Auckland,Pesquisa,7/15/2014,Inativo,Horista,Sem Justa Causa," R$ 8,333.33 ",12/27/2014
29186,Masculino,25,Tempo Parcial,Hamilton,Pesquisa,7/15/2014,Ativo,Mensalista,Sem Justa Causa," R$ 8,166.67 ",
22232,Masculino,48,Tempo Integral,North Shore,Gerente Executivo,7/15/2014,Ativo,Mensalista,Sem Justa Causa," R$ 17,250.00 ",
30274,Feminino,65,Contrato,Dunedin,Financeiro,7/15/2014,Ativo,Mensalista,Sem Justa Causa," R$ 10,833.33 ",
24510,Feminino,59,Tempo Parcial,Nelson,TI,7/15/2014,Inativo,Horista,Sem Justa Causa," R$ 9,666.67 ",12/27/2014
13038,Feminino,42,Tempo Integral,Auckland,Operacional,7/15/2014,Inativo,Mensalista,Pedido de Demissão," R$ 5,916.67 ",12/27/2014
2666,Masculino,23,Contrato,Auckland,Vendas e Marketing,7/15/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,416.67 ",
4940,Masculino,18,Tempo Integral,Auckland,RH,7/16/2014,Inativo,Horista,Sem Justa Causa," R$ 7,416.67 ",12/28/2014
26784,Feminino,17,Contrato,Wellington,Operacional,7/16/2014,Inativo,Mensalista,Sem Justa Causa," R$ 4,500.00 ",12/28/2014
32628,Feminino,17,Tempo Integral,Dunedin,Jurídico,7/16/2014,Ativo,Mensalista,Sem Justa Causa," R$ 9,250.00 ",
25364,Masculino,20,Tempo Integral,Auckland,Gerente Executivo,7/16/2014,Ativo,Mensalista,Sem Justa Causa," R$ 14,750.00 ",
19742,Feminino,20,Tempo Parcial,Manukau,Gerente Executivo,7/16/2014,Inativo,Horista,Sem Justa Causa," R$ 26,500.00 ",12/28/2014
30504,Feminino,18,Tempo Parcial,Auckland,Operacional,7/16/2014,Inativo,Mensalista,Sem Justa Causa," R$ 5,666.67 ",12/28/2014
21462,Masculino,22,Tempo Integral,Auckland,Gerente Executivo,7/16/2014,Ativo,Mensalista,Sem Justa Causa," R$ 40,750.00 ",
7442,Feminino,19,Tempo Integral,Manukau,RH,7/16/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,583.33 ",
2714,Masculino,45,Tempo Integral,Hamilton,Pesquisa,7/16/2014,Ativo,Mensalista,Sem Justa Causa," R$ 6,500.00 ",
14284,Feminino,18,Tempo Parcial,Auckland,Operacional,7/16/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,000.00 ",
9536,Masculino,18,Tempo Parcial,Auckland,Vendas e Marketing,7/17/2014,Ativo,Mensalista,Pedido de Demissão," R$ 5,666.67 ",
18530,Feminino,20,Tempo Integral,Auckland,Vendas e Marketing,7/17/2014,Inativo,Mensalista,Sem Justa Causa," R$ 5,333.33 ",12/29/2014
4272,Feminino,33,Tempo Integral,Hamilton,Vendas e Marketing,7/17/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,583.33 ",
7266,Masculino,19,Tempo Integral,Auckland,Operacional,7/17/2014,Inativo,Mensalista,Sem Justa Causa," R$ 4,083.33 ",12/29/2014
486,Masculino,28,Contrato,North Shore,Pesquisa,7/17/2014,Ativo,Mensalista,Sem Justa Causa," R$ 9,500.00 ",
11688,Feminino,31,Tempo Integral,Nelson,Financeiro,7/17/2014,Inativo,Mensalista,Pedido de Demissão," R$ 10,500.00 ",12/29/2014
7130,Masculino,22,Tempo Integral,Hamilton,Vendas e Marketing,7/17/2014,Ativo,Mensalista,Sem Justa Causa," R$ 4,583.33 ",
16284,Masculino,25,Tempo Integral,Auckland,Vendas e Marketing,7/17/2014,Inativo,Horista,Sem Justa Causa," R$ 7,083.33 ",12/29/2014
12762,Masculino,20,Tempo Integral,Christchurch,Manutenção,7/17/2014,Inativo,Mensalista,Pedido de Demissão," R$ 3,083.33 ",12/29/2014
1356,Feminino,25,Contrato,Christchurch,Financeiro,7/17/2014,Inativo,Mensalista,Sem Justa Causa," R$ 10,083.33 ",12/29/2014
21892,Feminino,17,Tempo Parcial,Auckland,TI,7/17/2014,Ativo,Mensalista,Pedido de Demissão," R$ 8,916.67 ",
13870,Masculino,24,Contrato,North Shore,Jurídico,7/17/2014,Ativo,Horista,Pedido de Demissão," R$ 8,000.00 ",
5324,Feminino,52,Tempo Integral,Auckland,Financeiro,7/17/2014,Ativo,Horista,Sem Justa Causa," R$ 8,833.33 ",
13560,Masculino,17,Tempo Integral,Auckland,RH,7/17/2014,Ativo,Mensalista,Pedido de Demissão," R$ 4,750.00 ",
26790,Feminino,20,Tempo Parcial,Nelson,Vendas e Marketing,7/17/2014,Inativo,Horista,Sem Justa Causa," R$ 6,750.00 ",12/29/2014
14206,Feminino,20,Tempo Integral,North Shore,Financeiro,7/17/2014,Ativo,Mensalista,Pedido de Demissão," R$ 9,500.00 ",
3232,Masculino,22,Tempo Integral,Christchurch,Jurídico,7/18/2014,Inativo,Mensalista,Sem Justa Causa," R$ 9,333.33 ",12/30/2014
3166,Masculino,28,Tempo Integral,Dunedin,Manutenção,7/18/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,500.00 ",
21224,Feminino,19,Tempo Integral,Wellington,Financeiro,7/18/2014,Ativo,Mensalista,Pedido de Demissão," R$ 11,666.67 ",
5730,Feminino,30,Contrato,Auckland,RH,7/18/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,416.67 ",
19402,Masculino,22,Tempo Integral,Auckland,TI,7/18/2014,Inativo,Mensalista,Pedido de Demissão," R$ 5,333.33 ",12/30/2014
27546,Feminino,32,Tempo Integral,Auckland,Manutenção,7/18/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,583.33 ",
7770,Feminino,21,Tempo Integral,Auckland,TI,7/18/2014,Inativo,Mensalista,Pedido de Demissão," R$ 6,750.00 ",12/30/2014
6086,Feminino,19,Tempo Integral,Auckland,TI,7/18/2014,Ativo,Horista,Sem Justa Causa," R$ 9,500.00 ",
2670,Feminino,22,Tempo Parcial,Christchurch,RH,7/18/2014,Inativo,Horista,Sem Justa Causa," R$ 4,916.67 ",12/30/2014
30464,Masculino,33,Tempo Parcial,Auckland,Vendas e Marketing,7/19/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,750.00 ",
19020,Feminino,22,Tempo Parcial,Christchurch,Gerente Executivo,7/19/2014,Ativo,Horista,Sem Justa Causa," R$ 19,916.67 ",
13158,Masculino,30,Tempo Integral,Hamilton,TI,7/19/2014,Inativo,Mensalista,Pedido de Demissão," R$ 8,250.00 ",12/31/2014
10016,Feminino,20,Contrato,Auckland,Vendas e Marketing,7/19/2014,Ativo,Mensalista,Pedido de Demissão," R$ 3,666.67 ",
27918,Masculino,19,Tempo Parcial,Wellington,Vendas e Marketing,7/19/2014,Inativo,Mensalista,Sem Justa Causa," R$ 5,750.00 ",12/31/2014
16564,Feminino,25,Tempo Integral,Auckland,Gerente Executivo,7/19/2014,Ativo,Mensalista,Sem Justa Causa," R$ 25,750.00 ",
7858,Feminino,18,Contrato,North Shore,Operacional,7/21/2014,Inativo,Mensalista,Sem Justa Causa," R$ 4,250.00 ",1/1/2015
3736,Masculino,21,Tempo Parcial,Auckland,Jurídico,7/22/2014,Ativo,Mensalista,Sem Justa Causa," R$ 8,750.00 ",
30450,Masculino,53,Tempo Integral,Nelson,Pesquisa,7/22/2014,Ativo,Mensalista,Sem Justa Causa," R$ 9,416.67 ",
4142,Masculino,25,Contrato,Auckland,Gerente Executivo,7/22/2014,Ativo,Mensalista,Sem Justa Causa," R$ 16,583.33 ",
5776,Masculino,54,Tempo Integral,Auckland,Gerente Executivo,7/22/2014,Inativo,Mensalista,Sem Justa Causa," R$ 21,666.67 ",1/2/2015
11882,Masculino,54,Tempo Integral,Manukau,TI,7/22/2014,Ativo,Mensalista,Sem Justa Causa," R$ 10,333.33 ",
16528,Masculino,19,Tempo Integral,Hamilton,Operacional,7/22/2014,Inativo,Mensalista,Sem Justa Causa," R$ 4,666.67 ",1/2/2015
22442,Feminino,20,Tempo Parcial,Wellington,RH,7/22/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,750.00 ",
10216,Masculino,36,Tempo Integral,Dunedin,Operacional,7/23/2014,Ativo,Mensalista,Pedido de Demissão," R$ 3,416.67 ",
25844,Feminino,23,Contrato,Nelson,Manutenção,7/23/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,250.00 ",
10638,Masculino,20,Tempo Parcial,Auckland,TI,7/23/2014,Ativo,Mensalista,Pedido de Demissão," R$ 9,750.00 ",
24764,Feminino,24,Tempo Integral,Manukau,Pesquisa,7/23/2014,Ativo,Mensalista,Sem Justa Causa," R$ 9,500.00 ",
17760,Masculino,25,Tempo Integral,Wellington,Manutenção,7/23/2014,Ativo,Mensalista,Pedido de Demissão," R$ 3,000.00 ",
8402,Masculino,21,Tempo Integral,Wellington,RH,7/23/2014,Ativo,Mensalista,Pedido de Demissão," R$ 5,250.00 ",
30632,Masculino,19,Tempo Parcial,Dunedin,Pesquisa,7/23/2014,Inativo,Mensalista,Sem Justa Causa," R$ 9,250.00 ",1/3/2015
11590,Masculino,27,Tempo Integral,Nelson,RH,7/23/2014,Ativo,Horista,Pedido de Demissão," R$ 7,083.33 ",
12654,Masculino,27,Tempo Integral,Wellington,Manutenção,7/23/2014,Inativo,Mensalista,Pedido de Demissão," R$ 3,166.67 ",1/3/2015
15110,Feminino,25,Tempo Integral,North Shore,Gerente Executivo,7/23/2014,Inativo,Horista,Pedido de Demissão," R$ 37,666.67 ",1/3/2015
21850,Feminino,16,Tempo Integral,Dunedin,Jurídico,7/23/2014,Inativo,Mensalista,Sem Justa Causa," R$ 8,000.00 ",1/3/2015
25994,Masculino,19,Tempo Integral,North Shore,Vendas e Marketing,7/23/2014,Ativo,Horista,Sem Justa Causa," R$ 4,333.33 ",
1274,Masculino,22,Tempo Integral,Christchurch,Financeiro,7/23/2014,Inativo,Mensalista,Sem Justa Causa," R$ 10,166.67 ",1/3/2015
14666,Feminino,20,Tempo Integral,Christchurch,Manutenção,7/23/2014,Ativo,Mensalista,Pedido de Demissão," R$ 3,583.33 ",
11490,Masculino,24,Tempo Integral,Nelson,Jurídico,7/23/2014,Ativo,Mensalista,Pedido de Demissão," R$ 9,083.33 ",
15980,Masculino,23,Tempo Integral,Christchurch,Financeiro,7/23/2014,Inativo,Mensalista,Sem Justa Causa," R$ 9,166.67 ",1/3/2015
14682,Feminino,17,Tempo Parcial,Auckland,Vendas e Marketing,7/23/2014,Inativo,Mensalista,Sem Justa Causa," R$ 6,750.00 ",1/3/2015
13964,Feminino,19,Contrato,Auckland,Pesquisa,7/23/2014,Ativo,Horista,Pedido de Demissão," R$ 6,750.00 ",
26406,Masculino,27,Tempo Integral,Auckland,Vendas e Marketing,7/23/2014,Ativo,Mensalista,Sem Justa Causa," R$ 4,250.00 ",
5442,Feminino,20,Contrato,Auckland,TI,7/23/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,833.33 ",
908,Feminino,20,Tempo Integral,Auckland,Jurídico,7/23/2014,Inativo,Mensalista,Sem Justa Causa," R$ 10,666.67 ",1/3/2015
11950,Masculino,21,Tempo Integral,Dunedin,Vendas e Marketing,7/23/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,500.00 ",
5658,Masculino,49,Tempo Integral,Dunedin,Jurídico,7/23/2014,Inativo,Mensalista,Sem Justa Causa," R$ 8,333.33 ",1/3/2015
14528,Masculino,33,Tempo Parcial,Auckland,RH,7/23/2014,Inativo,Mensalista,Pedido de Demissão," R$ 6,916.67 ",1/3/2015
14312,Masculino,20,Tempo Parcial,Wellington,RH,7/23/2014,Ativo,Horista,Pedido de Demissão," R$ 4,916.67 ",
24464,Feminino,45,Tempo Parcial,Auckland,Operacional,7/24/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,500.00 ",
3280,Masculino,21,Tempo Parcial,Christchurch,Operacional,7/24/2014,Ativo,Mensalista,Sem Justa Causa," R$ 4,750.00 ",
12322,Masculino,29,Tempo Integral,Hamilton,Pesquisa,7/24/2014,Ativo,Mensalista,Pedido de Demissão," R$ 6,083.33 ",
12818,Feminino,19,Tempo Integral,Wellington,Vendas e Marketing,7/24/2014,Inativo,Horista,Sem Justa Causa," R$ 6,000.00 ",1/4/2015
11610,Feminino,36,Contrato,Nelson,Gerente Executivo,7/24/2014,Ativo,Mensalista,Pedido de Demissão," R$ 15,416.67 ",
14398,Feminino,21,Tempo Integral,Hamilton,Operacional,7/24/2014,Inativo,Mensalista,Pedido de Demissão," R$ 3,500.00 ",1/4/2015
18206,Masculino,24,Tempo Integral,Auckland,Pesquisa,7/24/2014,Inativo,Horista,Pedido de Demissão," R$ 8,916.67 ",1/4/2015
32646,Feminino,17,Tempo Integral,Dunedin,Manutenção,7/24/2014,Inativo,Mensalista,Sem Justa Causa," R$ 3,083.33 ",1/4/2015
16976,Feminino,25,Tempo Integral,Auckland,TI,7/24/2014,Ativo,Mensalista,Pedido de Demissão," R$ 6,333.33 ",
11612,Masculino,19,Contrato,Auckland,Operacional,7/24/2014,Inativo,Horista,Pedido de Demissão," R$ 5,916.67 ",1/4/2015
7038,Feminino,24,Tempo Parcial,Dunedin,Jurídico,7/24/2014,Inativo,Horista,Sem Justa Causa," R$ 9,750.00 ",1/4/2015
28832,Masculino,18,Tempo Integral,Auckland,Gerente Executivo,7/25/2014,Inativo,Mensalista,Sem Justa Causa," R$ 32,833.33 ",1/5/2015
10148,Masculino,19,Tempo Parcial,Wellington,Financeiro,7/25/2014,Ativo,Mensalista,Sem Justa Causa," R$ 11,166.67 ",
14154,Feminino,30,Tempo Parcial,Auckland,RH,7/25/2014,Ativo,Horista,Pedido de Demissão," R$ 6,666.67 ",
8610,Feminino,19,Tempo Integral,Wellington,Manutenção,7/25/2014,Inativo,Mensalista,Pedido de Demissão," R$ 3,250.00 ",1/5/2015
8624,Masculino,20,Tempo Integral,Auckland,Pesquisa,7/25/2014,Inativo,Mensalista,Pedido de Demissão," R$ 8,166.67 ",1/5/2015
16598,Feminino,16,Tempo Integral,Wellington,Jurídico,7/25/2014,Inativo,Mensalista,Sem Justa Causa," R$ 7,750.00 ",1/5/2015
25588,Feminino,20,Contrato,Wellington,TI,7/25/2014,Inativo,Mensalista,Sem Justa Causa," R$ 5,083.33 ",1/5/2015
2020,Feminino,22,Tempo Integral,Auckland,TI,7/25/2014,Inativo,Mensalista,Sem Justa Causa," R$ 10,250.00 ",1/5/2015
31244,Masculino,36,Tempo Integral,Auckland,Pesquisa,7/25/2014,Ativo,Horista,Sem Justa Causa," R$ 9,500.00 ",
10542,Masculino,43,Tempo Integral,Christchurch,Pesquisa,7/25/2014,Ativo,Mensalista,Sem Justa Causa," R$ 6,583.33 ",
21534,Masculino,22,Tempo Integral,Auckland,Manutenção,7/25/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,833.33 ",
5760,Feminino,24,Tempo Integral,Wellington,Jurídico,7/25/2014,Ativo,Mensalista,Sem Justa Causa," R$ 8,916.67 ",
13878,Masculino,19,Tempo Integral,Auckland,Gerente Executivo,7/25/2014,Inativo,Mensalista,Pedido de Demissão," R$ 19,583.33 ",1/5/2015
30760,Masculino,23,Contrato,Auckland,Vendas e Marketing,7/26/2014,Ativo,Horista,Sem Justa Causa," R$ 7,750.00 ",
54,Masculino,21,Tempo Parcial,Wellington,Operacional,7/26/2014,Inativo,Mensalista,Sem Justa Causa," R$ 4,083.33 ",1/6/2015
7814,Feminino,23,Tempo Parcial,Auckland,Jurídico,7/26/2014,Inativo,Mensalista,Pedido de Demissão," R$ 9,250.00 ",1/6/2015
1642,Feminino,21,Tempo Integral,Auckland,Vendas e Marketing,7/26/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,583.33 ",
21464,Masculino,18,Tempo Parcial,Nelson,Gerente Executivo,7/26/2014,Ativo,Mensalista,Pedido de Demissão," R$ 32,500.00 ",
14516,Masculino,21,Tempo Integral,Auckland,Vendas e Marketing,7/26/2014,Inativo,Horista,Pedido de Demissão," R$ 6,750.00 ",1/6/2015
11214,Masculino,19,Tempo Integral,Nelson,RH,7/26/2014,Inativo,Mensalista,Sem Justa Causa," R$ 4,750.00 ",1/6/2015
15294,Feminino,24,Tempo Integral,Hamilton,Financeiro,7/29/2014,Ativo,Mensalista,Sem Justa Causa," R$ 10,750.00 ",
8944,Feminino,18,Tempo Integral,Wellington,Pesquisa,7/29/2014,Inativo,Mensalista,Pedido de Demissão," R$ 8,500.00 ",1/9/2015
408,Masculino,24,Tempo Integral,Manukau,TI,7/29/2014,Inativo,Mensalista,Sem Justa Causa," R$ 7,750.00 ",1/9/2015
32626,Feminino,17,Tempo Integral,Auckland,Jurídico,7/29/2014,Ativo,Mensalista,Sem Justa Causa," R$ 9,250.00 ",
20512,Masculino,39,Tempo Integral,Nelson,Manutenção,7/29/2014,Ativo,Horista,Sem Justa Causa," R$ 3,583.33 ",
9800,Feminino,19,Tempo Integral,Auckland,Vendas e Marketing,7/29/2014,Inativo,Mensalista,Sem Justa Causa," R$ 6,416.67 ",1/9/2015
21046,Masculino,20,Tempo Integral,Dunedin,Operacional,7/30/2014,Ativo,Mensalista,Pedido de Demissão," R$ 2,666.67 ",
30950,Masculino,20,Tempo Integral,Hamilton,RH,7/30/2014,Inativo,Mensalista,Sem Justa Causa," R$ 6,000.00 ",1/10/2015
5130,Feminino,22,Tempo Integral,Manukau,Jurídico,7/30/2014,Inativo,Mensalista,Sem Justa Causa," R$ 6,916.67 ",1/10/2015
2144,Masculino,24,Tempo Integral,Dunedin,Manutenção,7/30/2014,Inativo,Mensalista,Sem Justa Causa," R$ 3,000.00 ",1/10/2015
6750,Masculino,43,Tempo Integral,Auckland,Vendas e Marketing,7/30/2014,Ativo,Horista,Sem Justa Causa," R$ 7,333.33 ",
9478,Feminino,24,Tempo Integral,Christchurch,Vendas e Marketing,7/30/2014,Ativo,Horista,Sem Justa Causa," R$ 4,333.33 ",
13598,Masculino,18,Contrato,Christchurch,Operacional,7/30/2014,Ativo,Mensalista,Pedido de Demissão," R$ 4,416.67 ",
29722,Masculino,54,Tempo Integral,Hamilton,Vendas e Marketing,7/30/2014,Ativo,Horista,Sem Justa Causa," R$ 3,500.00 ",
14556,Masculino,29,Tempo Integral,Wellington,Jurídico,7/30/2014,Ativo,Mensalista,Pedido de Demissão," R$ 8,583.33 ",
19320,Masculino,29,Tempo Parcial,Dunedin,Vendas e Marketing,7/30/2014,Inativo,Mensalista,Pedido de Demissão," R$ 4,583.33 ",1/10/2015
15850,Feminino,20,Tempo Integral,Hamilton,Pesquisa,7/30/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,333.33 ",
3376,Masculino,69,Tempo Integral,Auckland,TI,7/30/2014,Inativo,Mensalista,Sem Justa Causa," R$ 5,416.67 ",1/10/2015
29728,Masculino,29,Tempo Integral,Christchurch,Financeiro,7/30/2014,Inativo,Horista,Sem Justa Causa," R$ 12,916.67 ",1/10/2015
2530,Masculino,23,Contrato,Auckland,Manutenção,7/30/2014,Inativo,Horista,Sem Justa Causa," R$ 3,250.00 ",1/10/2015
1736,Masculino,20,Tempo Integral,Auckland,Vendas e Marketing,7/30/2014,Ativo,Horista,Sem Justa Causa," R$ 4,750.00 ",
30194,Masculino,18,Tempo Parcial,Auckland,RH,7/30/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,250.00 ",
17186,Masculino,18,Tempo Integral,Auckland,Gerente Executivo,7/31/2014,Ativo,Mensalista,Pedido de Demissão," R$ 33,166.67 ",
7520,Masculino,18,Tempo Integral,Christchurch,Pesquisa,7/31/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,666.67 ",
13592,Feminino,16,Tempo Parcial,Wellington,Gerente Executivo,7/31/2014,Ativo,Mensalista,Sem Justa Causa," R$ 37,583.33 ",
4604,Masculino,29,Tempo Integral,Christchurch,RH,7/31/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,500.00 ",
9876,Masculino,42,Tempo Parcial,Auckland,Operacional,7/31/2014,Ativo,Mensalista,Pedido de Demissão," R$ 3,833.33 ",
1258,Masculino,55,Tempo Parcial,Auckland,Financeiro,7/31/2014,Inativo,Mensalista,Sem Justa Causa," R$ 13,166.67 ",1/10/2015
8980,Feminino,26,Tempo Parcial,Nelson,Jurídico,7/31/2014,Inativo,Mensalista,Pedido de Demissão," R$ 9,750.00 ",1/10/2015
32500,Feminino,19,Contrato,Wellington,Pesquisa,7/31/2014,Inativo,Mensalista,Sem Justa Causa," R$ 8,083.33 ",1/10/2015
17334,Masculino,45,Tempo Integral,Hamilton,Pesquisa,7/31/2014,Ativo,Horista,Pedido de Demissão," R$ 9,416.67 ",
14656,Feminino,19,Tempo Integral,Auckland,RH,7/31/2014,Inativo,Mensalista,Pedido de Demissão," R$ 4,416.67 ",1/10/2015
14938,Masculino,19,Tempo Parcial,Auckland,RH,7/31/2014,Inativo,Horista,Sem Justa Causa," R$ 5,916.67 ",1/10/2015
2442,Feminino,35,Tempo Integral,Christchurch,Jurídico,7/31/2014,Ativo,Horista,Sem Justa Causa," R$ 7,500.00 ",
32138,Feminino,16,Tempo Integral,Wellington,TI,7/31/2014,Ativo,Horista,Sem Justa Causa," R$ 10,000.00 ",
16072,Feminino,19,Contrato,Auckland,Jurídico,7/31/2014,Ativo,Horista,Sem Justa Causa," R$ 9,833.33 ",
28340,Feminino,24,Tempo Integral,Manukau,Manutenção,7/31/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,166.67 ",
8064,Feminino,24,Contrato,Christchurch,Vendas e Marketing,7/31/2014,Ativo,Mensalista,Sem Justa Causa," R$ 6,083.33 ",
1216,Masculino,19,Tempo Integral,Hamilton,Pesquisa,7/31/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,333.33 ",
18824,Feminino,21,Tempo Parcial,Wellington,Gerente Executivo,7/31/2014,Ativo,Horista,Pedido de Demissão," R$ 37,083.33 ",
20568,Masculino,25,Tempo Integral,Auckland,TI,8/1/2014,Ativo,Mensalista,Sem Justa Causa," R$ 10,000.00 ",
9812,Masculino,20,Contrato,Dunedin,Financeiro,8/1/2014,Inativo,Mensalista,Sem Justa Causa," R$ 11,416.67 ",1/11/2015
21584,Feminino,19,Tempo Integral,Christchurch,Jurídico,8/1/2014,Inativo,Mensalista,Sem Justa Causa," R$ 6,833.33 ",1/11/2015
30490,Feminino,20,Tempo Integral,Wellington,Manutenção,8/1/2014,Ativo,Mensalista,Sem Justa Causa," R$ 2,916.67 ",
15418,Feminino,19,Tempo Integral,Christchurch,Pesquisa,8/1/2014,Ativo,Mensalista,Sem Justa Causa," R$ 6,750.00 ",
14316,Masculino,19,Tempo Integral,Hamilton,TI,8/1/2014,Ativo,Horista,Pedido de Demissão," R$ 6,083.33 ",
17070,Masculino,23,Tempo Parcial,Christchurch,Financeiro,8/1/2014,Ativo,Mensalista,Pedido de Demissão," R$ 8,333.33 ",
6650,Feminino,21,Tempo Integral,Auckland,Vendas e Marketing,8/1/2014,Ativo,Mensalista,Sem Justa Causa," R$ 6,083.33 ",
